% Column 0: Length, mm
% Column 1: |B|, Tesla
1.30033445e+001	2.12577791e+000	
1.31638796e+001	2.12547456e+000	
1.33244147e+001	2.12517122e+000	
1.34849498e+001	2.12486789e+000	
1.36454849e+001	2.12456458e+000	
1.38060201e+001	2.12426128e+000	
1.39665552e+001	2.12395800e+000	
1.41270903e+001	2.12365472e+000	
1.42876254e+001	2.12335146e+000	
1.44481605e+001	2.12304822e+000	
1.46086957e+001	2.12274498e+000	
1.47692308e+001	2.12244176e+000	
1.49297659e+001	2.12213856e+000	
1.50903010e+001	2.12183536e+000	
1.52508361e+001	2.12153218e+000	
1.54113712e+001	2.12122902e+000	
1.55719064e+001	2.12092586e+000	
1.57324415e+001	2.12062272e+000	
1.58929766e+001	2.12031960e+000	
1.60535117e+001	2.12001648e+000	
1.62140468e+001	2.11971338e+000	
1.63745819e+001	2.11941030e+000	
1.65351171e+001	2.11910722e+000	
1.66956522e+001	2.11880416e+000	
1.68561873e+001	2.11850112e+000	
1.70167224e+001	2.11819808e+000	
1.71772575e+001	2.11789506e+000	
1.73377926e+001	2.11759206e+000	
1.74983278e+001	2.11728907e+000	
1.76588629e+001	2.11698609e+000	
1.78193980e+001	2.11668312e+000	
1.79799331e+001	2.11638017e+000	
1.81404682e+001	2.11607723e+000	
1.83010033e+001	2.11577430e+000	
1.84615385e+001	2.11535793e+000	
1.86220736e+001	2.11479980e+000	
1.87826087e+001	2.11424170e+000	
1.89431438e+001	2.11368363e+000	
1.91036789e+001	2.11312559e+000	
1.92642140e+001	2.11256757e+000	
1.94247492e+001	2.11200959e+000	
1.95852843e+001	2.11145164e+000	
1.97458194e+001	2.11089372e+000	
1.99063545e+001	2.11054120e+000	
2.00668896e+001	2.11052999e+000	
2.02274247e+001	2.11051881e+000	
2.03879599e+001	2.11050764e+000	
2.05484950e+001	2.11049650e+000	
2.07090301e+001	2.11048538e+000	
2.08695652e+001	2.11047429e+000	
2.10301003e+001	2.11046322e+000	
2.11906355e+001	2.11045218e+000	
2.13511706e+001	2.11038916e+000	
2.15117057e+001	2.11029867e+000	
2.16722408e+001	2.11020818e+000	
2.18327759e+001	2.11011769e+000	
2.19933110e+001	2.11002720e+000	
2.21538462e+001	2.10993672e+000	
2.23143813e+001	2.10984623e+000	
2.24749164e+001	2.10975575e+000	
2.26354515e+001	2.10966527e+000	
2.27959866e+001	2.10957479e+000	
2.29565217e+001	2.10948431e+000	
2.31170569e+001	2.10939384e+000	
2.32775920e+001	2.10930337e+000	
2.34381271e+001	2.10921290e+000	
2.35986622e+001	2.10912243e+000	
2.37591973e+001	2.10903196e+000	
2.39197324e+001	2.10894149e+000	
2.40802676e+001	2.10885103e+000	
2.42408027e+001	2.10876057e+000	
2.44013378e+001	2.10867011e+000	
2.45618729e+001	2.10857965e+000	
2.47224080e+001	2.10848919e+000	
2.48829431e+001	2.10839873e+000	
2.50434783e+001	2.10830828e+000	
2.52040134e+001	2.10821783e+000	
2.53645485e+001	2.10812738e+000	
2.55250836e+001	2.10803693e+000	
2.56856187e+001	2.10821048e+000	
2.58461538e+001	2.10840038e+000	
2.60066890e+001	2.10859028e+000	
2.61672241e+001	2.10878020e+000	
2.63277592e+001	2.10897013e+000	
2.64882943e+001	2.10916007e+000	
2.66488294e+001	2.10935003e+000	
2.68093645e+001	2.10954000e+000	
2.69698997e+001	2.10972999e+000	
2.71304348e+001	2.10991999e+000	
2.72909699e+001	2.11011000e+000	
2.74515050e+001	2.11030002e+000	
2.76120401e+001	2.11049006e+000	
2.77725753e+001	2.11068012e+000	
2.79331104e+001	2.11087018e+000	
2.80936455e+001	2.11106026e+000	
2.82541806e+001	2.11125035e+000	
2.84147157e+001	2.11144046e+000	
2.85752508e+001	2.11163058e+000	
2.87357860e+001	2.11182071e+000	
2.88963211e+001	2.11201086e+000	
2.90568562e+001	2.11220102e+000	
2.92173913e+001	2.11239120e+000	
2.93779264e+001	2.11258138e+000	
2.95384615e+001	2.11277158e+000	
2.96989967e+001	2.11296180e+000	
2.98595318e+001	2.11315203e+000	
3.00200669e+001	2.11334227e+000	
3.01806020e+001	2.11353252e+000	
3.03411371e+001	2.11372279e+000	
3.05016722e+001	2.11391307e+000	
3.06622074e+001	2.11417041e+000	
3.08227425e+001	2.11448146e+000	
3.09832776e+001	2.11479252e+000	
3.11438127e+001	2.11510359e+000	
3.13043478e+001	2.11541466e+000	
3.14648829e+001	2.11572574e+000	
3.16254181e+001	2.11603683e+000	
3.17859532e+001	2.11634793e+000	
3.19464883e+001	2.11665903e+000	
3.21070234e+001	2.11697014e+000	
3.22675585e+001	2.11728125e+000	
3.24280936e+001	2.11795924e+000	
3.25886288e+001	2.11876669e+000	
3.27491639e+001	2.11957417e+000	
3.29096990e+001	2.12038166e+000	
3.30702341e+001	2.12118918e+000	
3.32307692e+001	2.12199672e+000	
3.33913043e+001	2.12280429e+000	
3.35518395e+001	2.12361187e+000	
3.37123746e+001	2.12441948e+000	
3.38729097e+001	2.12522710e+000	
3.40334448e+001	2.12592939e+000	
3.41939799e+001	2.12632827e+000	
3.43545151e+001	2.12672720e+000	
3.45150502e+001	2.12712617e+000	
3.46755853e+001	2.12752517e+000	
3.48361204e+001	2.12792422e+000	
3.49966555e+001	2.12832331e+000	
3.51571906e+001	2.12872243e+000	
3.53177258e+001	2.12912160e+000	
3.54782609e+001	2.12952081e+000	
3.56387960e+001	2.12992006e+000	
3.57993311e+001	2.13031935e+000	
3.59598662e+001	2.13071867e+000	
3.61204013e+001	2.13111804e+000	
3.62809365e+001	2.13151745e+000	
3.64414716e+001	2.13191690e+000	
3.66020067e+001	2.13231639e+000	
3.67625418e+001	2.13271592e+000	
3.69230769e+001	2.13311549e+000	
3.70836120e+001	2.13351510e+000	
3.72441472e+001	2.13391474e+000	
3.74046823e+001	2.13431443e+000	
3.75652174e+001	2.13471416e+000	
3.77257525e+001	2.13511393e+000	
3.78862876e+001	2.13551374e+000	
3.80468227e+001	2.13591359e+000	
3.82073579e+001	2.13631348e+000	
3.83678930e+001	2.13671340e+000	
3.85284281e+001	2.13711337e+000	
3.86889632e+001	2.13751338e+000	
3.88494983e+001	2.13791343e+000	
3.90100334e+001	2.13831351e+000	
3.91705686e+001	2.13863354e+000	
3.93311037e+001	2.12589222e+000	
3.94916388e+001	2.11315108e+000	
3.96521739e+001	2.10041014e+000	
3.98127090e+001	2.08766940e+000	
3.99732441e+001	2.07492885e+000	
4.01337793e+001	2.06218851e+000	
4.02943144e+001	2.04944837e+000	
4.04548495e+001	2.03670845e+000	
4.06153846e+001	2.02396874e+000	
4.07759197e+001	2.01122925e+000	
4.09364548e+001	1.99848998e+000	
4.10969900e+001	1.98575094e+000	
4.12575251e+001	1.97301213e+000	
4.14180602e+001	1.96027356e+000	
4.15785953e+001	1.94753523e+000	
4.17391304e+001	1.93479714e+000	
4.18996656e+001	1.92205931e+000	
4.20602007e+001	1.90932173e+000	
4.22207358e+001	1.89658441e+000	
4.23812709e+001	1.88384735e+000	
4.25418060e+001	1.87111057e+000	
4.27023411e+001	1.85837407e+000	
4.28628763e+001	1.84563784e+000	
4.30234114e+001	1.83290191e+000	
4.31839465e+001	1.82016627e+000	
4.33444816e+001	1.80743093e+000	
4.35050167e+001	1.79469590e+000	
4.36655518e+001	1.78196119e+000	
4.38260870e+001	1.76922679e+000	
4.39866221e+001	1.75649272e+000	
4.41471572e+001	1.74375899e+000	
4.43076923e+001	1.73102560e+000	
4.44682274e+001	1.71829256e+000	
4.46287625e+001	1.70555987e+000	
4.47892977e+001	1.69282755e+000	
4.49498328e+001	1.68009561e+000	
4.51103679e+001	1.66736405e+000	
4.52709030e+001	1.65463288e+000	
4.54314381e+001	1.64190211e+000	
4.55919732e+001	1.62917175e+000	
4.57525084e+001	1.61644181e+000	
4.59130435e+001	1.60371230e+000	
4.60735786e+001	1.59098323e+000	
4.62341137e+001	1.57825461e+000	
4.63946488e+001	1.56552645e+000	
4.65551839e+001	1.55279877e+000	
4.67157191e+001	1.54007157e+000	
4.68762542e+001	1.52734487e+000	
4.70367893e+001	1.51461867e+000	
4.71973244e+001	1.50189300e+000	
4.73578595e+001	1.48916786e+000	
4.75183946e+001	1.47644328e+000	
4.76789298e+001	1.46371925e+000	
4.78394649e+001	1.45099581e+000	
4.80000000e+001	1.43827295e+000	
